Time,app_temp,aqi,city_name,clouds,country_code,datetime,dewpt,dhi,dni,elev_angle,ghi,gust,h_angle,lat,lon,ob_time,pod,precip,pres,rh,slp,snow,solar_rad,sources,state_code,station,sunrise,sunset,temp,timezone,ts,uv,vis,weather,wind_cdir,wind_cdir_full,wind_dir,wind_spd
00:53:04,1.4,95,Sarajevo,86,BA,2023-12-22:23,2,0,0,-69.39,0,,-90,43.84864,18.35644,2023-12-22 23:30,n,0,940.5,100,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,2,Europe/Sarajevo,1703287800,0,16,"{'code': 741, 'icon': 'a05n', 'description': 'Fog'}",N,north,0,1
01:08:05,1.4,91,Sarajevo,83,BA,2023-12-22:23,2,0,0,-64.53,0,,-90,43.84864,18.35644,2023-12-22 23:38,n,0,940.5,100,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,2,Europe/Sarajevo,1703288285,0,16,"{'code': 741, 'icon': 'a05n', 'description': 'Fog'}",N,north,0,1
01:23:06,0.3,91,Sarajevo,54,BA,2023-12-23:00,1,0,0,-64.53,0,,-90,43.84864,18.35644,2023-12-23 00:00,n,0,940.2,100,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,1,Europe/Sarajevo,1703289600,0,16,"{'code': 741, 'icon': 'a05n', 'description': 'Fog'}",N,north,0,1
01:38:07,0.3,91,Sarajevo,56,BA,2023-12-23:00,1,0,0,-64.53,0,,-90,43.84864,18.35644,2023-12-23 00:08,n,0,940.2,100,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,1,Europe/Sarajevo,1703290087,0,16,"{'code': 741, 'icon': 'a05n', 'description': 'Fog'}",N,north,0,1
01:53:08,0.3,91,Sarajevo,80,BA,2023-12-23:00,1,0,0,-64.53,0,,-90,43.84864,18.35644,2023-12-23 00:23,n,0,940.2,100,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,1,Europe/Sarajevo,1703290988,0,16,"{'code': 741, 'icon': 'a05n', 'description': 'Fog'}",N,north,0,1
02:08:09,1.7,100,Sarajevo,85,BA,2023-12-23:00,1,0,0,-55.78,0,,-90,43.84864,18.35644,2023-12-23 00:38,n,0,939.3,100,1001,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,1,Europe/Sarajevo,1703291889,0,16,"{'code': 741, 'icon': 'a05n', 'description': 'Fog'}",N,north,0,0.5
02:23:10,0.3,100,Sarajevo,80,BA,2023-12-23:01,1,0,0,-55.78,0,,-90,43.84864,18.35644,2023-12-23 01:00,n,0,940.2,100,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,1,Europe/Sarajevo,1703293200,0,16,"{'code': 741, 'icon': 'a05n', 'description': 'Fog'}",N,north,0,1
02:38:11,0.3,100,Sarajevo,80,BA,2023-12-23:01,1,0,0,-55.78,0,,-90,43.84864,18.35644,2023-12-23 01:08,n,0,940.2,100,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,1,Europe/Sarajevo,1703293691,0,7,"{'icon': 'a05n', 'description': 'Fog', 'code': 741}",N,north,0,1
02:53:12,-1.4,100,Sarajevo,80,BA,2023-12-23:01,1,0,0,-55.78,0,,-90,43.84864,18.35644,2023-12-23 01:30,n,0,940.2,100,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,1,Europe/Sarajevo,1703295000,0,7,"{'code': 741, 'icon': 'a05n', 'description': 'Fog'}",N,north,0,2.1
03:08:13,-1.4,107,Sarajevo,50,BA,2023-12-23:01,1,0,0,-45.51,0,,-90,43.84864,18.35644,2023-12-23 01:38,n,0,940.2,100,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,1,Europe/Sarajevo,1703295493,0,7,"{'description': 'Fog', 'code': 741, 'icon': 'a05n'}",N,north,0,2.1
03:23:14,-1.4,121,Sarajevo,42,BA,2023-12-23:02,1,0,0,-45.51,0,,-90,43.84864,18.35644,2023-12-23 02:00,n,0,939.3,100,1001,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,1,Europe/Sarajevo,1703296800,0,7,"{'icon': 'a05n', 'description': 'Fog', 'code': 741}",SE,southeast,140,2.1
03:38:15,-1.4,121,Sarajevo,42,BA,2023-12-23:02,1,0,0,-45.51,0,,-90,43.84864,18.35644,2023-12-23 02:08,n,0,939.3,100,1001,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,1,Europe/Sarajevo,1703297295,0,7,"{'description': 'Fog', 'code': 741, 'icon': 'a05n'}",SE,southeast,140,2.1
03:53:16,3.3,121,Sarajevo,42,BA,2023-12-23:02,0.9,0,0,-45.51,0,,-90,43.84864,18.35644,2023-12-23 02:30,n,0,940.2,75,1001,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,5,Europe/Sarajevo,1703298600,0,7,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",N,north,0,2.1
04:08:17,3.3,134,Sarajevo,42,BA,2023-12-23:02,0.9,0,0,-34.76,0,,-90,43.84864,18.35644,2023-12-23 02:38,n,0,940.2,75,1001,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,5,Europe/Sarajevo,1703299097,0,7,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",N,north,0,2.1
04:23:18,3.3,97,Sarajevo,42,BA,2023-12-23:03,0.9,0,0,-34.76,0,,-90,43.84864,18.35644,2023-12-23 03:00,n,0,940.2,75,1001,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,5,Europe/Sarajevo,1703300400,0,7,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",N,north,0,2.1
04:38:19,3.3,97,Sarajevo,42,BA,2023-12-23:03,0.9,0,0,-34.76,0,,-90,43.84864,18.35644,2023-12-23 03:08,n,0,940.2,75,1001,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,5,Europe/Sarajevo,1703300899,0,3,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",N,north,0,2.1
04:53:19,5.7,97,Sarajevo,40,BA,2023-12-23:03,0.9,0,0,-34.76,0,,-90,43.84864,18.35644,2023-12-23 03:30,n,0,941.5,65,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,7,Europe/Sarajevo,1703302200,0,3,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",N,north,0,2.1
05:08:20,5.7,97,Sarajevo,40,BA,2023-12-23:03,0.9,0,0,-24,0,,-90,43.84864,18.35644,2023-12-23 03:38,n,0,941.5,65,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,7,Europe/Sarajevo,1703302701,0,3,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",N,north,0,2.1
05:23:21,10,97,Sarajevo,44,BA,2023-12-23:04,-0.3,0,0,-24,0,,-90,43.84864,18.35644,2023-12-23 04:00,n,0,942.1,49,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,10,Europe/Sarajevo,1703304000,0,3,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",W,west,280,5.1
05:38:22,10,90,Sarajevo,42,BA,2023-12-23:04,-0.3,0,0,-24,0,,-90,43.84864,18.35644,2023-12-23 04:08,n,0,942.1,49,1002,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,10,Europe/Sarajevo,1703304503,0,16,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",W,west,280,5.1
05:53:23,4.2,90,Sarajevo,44,BA,2023-12-23:04,2.9,0,0,-24,0,3.6,-90,43.84864,18.35644,2023-12-23 04:38,n,0,935,85,1004.5,0,0,"['analysis', 'radar', 'satellite']",01,LQSA,06:17,15:13,5.3,Europe/Sarajevo,1703306304,0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",WSW,west-southwest,252,1.54
06:08:24,4.2,90,Sarajevo,42,BA,2023-12-23:04,2.9,0,0,-13.55,0,3.6,-90,43.84864,18.35644,2023-12-23 04:53,n,0,935,85,1004.5,0,0,"['analysis', 'radar', 'satellite']",01,LQSA,06:17,15:13,5.3,Europe/Sarajevo,1703307205,0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",WSW,west-southwest,252,1.54
06:23:25,4.2,90,Sarajevo,42,BA,2023-12-23:05,2.9,0,0,-13.55,0,3.6,-90,43.84864,18.35644,2023-12-23 05:08,n,0,935,85,1004.5,0,0,"['analysis', 'radar', 'satellite']",01,LQSA,06:17,15:13,5.3,Europe/Sarajevo,1703308106,0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",WSW,west-southwest,252,1.54
06:38:26,4.8,90,Sarajevo,42,BA,2023-12-23:05,2.9,0,0,-13.55,0,3.6,-90,43.84864,18.35644,2023-12-23 05:23,n,0,936,82,1005.5,0,0,"['analysis', 'radar', 'satellite']",01,LQSA,06:17,15:13,5.8,Europe/Sarajevo,1703309007,0,16,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",W,west,268,1.54
06:53:27,9,76,Sarajevo,42,BA,2023-12-23:05,-0.1,0,0,-13.55,0,,-90,43.84864,18.35644,2023-12-23 05:30,n,0,942.9,53,1003,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,9,Europe/Sarajevo,1703309400,0,1,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",N,north,0,2.1
07:08:28,9,76,Sarajevo,42,BA,2023-12-23:05,-0.1,0,0,-3.71,0,,-90,43.84864,18.35644,2023-12-23 05:38,n,0,942.9,53,1003,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,9,Europe/Sarajevo,1703309909,0,1,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",N,north,0,2.1
07:23:29,5.7,76,Sarajevo,42,BA,2023-12-23:06,0.9,0,0,-3.71,0,,-90,43.84864,18.35644,2023-12-23 06:00,d,0,942.5,65,1003,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,7,Europe/Sarajevo,1703311200,0,1,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",N,north,0,2.1
07:38:30,5.7,76,Sarajevo,42,BA,2023-12-23:06,0.9,0,0,-3.71,0,,-90,43.84864,18.35644,2023-12-23 06:08,d,0,942.5,65,1003,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,7,Europe/Sarajevo,1703311710,0,1,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",N,north,0,2.1
07:53:31,5.7,76,Sarajevo,44,BA,2023-12-23:06,0.9,0,0,-3.71,0,,-90,43.84864,18.35644,2023-12-23 06:30,d,0,943.4,65,1004,0,0,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,7,Europe/Sarajevo,1703313000,0,1,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",N,north,0,2.1
08:08:32,5.7,61,Sarajevo,50,BA,2023-12-23:06,0.9,36.55,319.84,5.19,55.96,,-90,43.84864,18.35644,2023-12-23 06:38,d,0,943.4,65,1004,0,51.7,"['LQSA', 'radar', 'satellite']",01,LQSA,06:17,15:13,7,Europe/Sarajevo,1703313512,0.82589203,1,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",N,north,0,2.1
08:23:33,4.9,61,Sarajevo,42,BA,2023-12-23:07,1.9,36.55,319.84,5.19,55.96,,-67.5,43.84864,18.35644,2023-12-23 07:00,d,0,944.3,70,1005,0,53.6,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,7,Europe/Sarajevo,1703314800,0.895494,1,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",ENE,east-northeast,70,3.1
08:38:34,4.9,61,Sarajevo,42,BA,2023-12-23:07,1.9,36.55,319.84,5.19,55.96,,-67.5,43.84864,18.35644,2023-12-23 07:08,d,0,944.3,70,1005,0,53.6,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,7,Europe/Sarajevo,1703315314,0.895494,5,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",ENE,east-northeast,70,3.1
08:53:35,9,61,Sarajevo,50,BA,2023-12-23:07,3,36.55,319.84,5.19,55.96,,-67.5,43.84864,18.35644,2023-12-23 07:30,d,0,944.8,66,1005,0,51.7,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,9,Europe/Sarajevo,1703316600,0.82589203,5,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",E,east,100,2.1
09:08:36,9,80,Sarajevo,50,BA,2023-12-23:07,3,62.42,570.82,12.76,180.46,,-67.5,43.84864,18.35644,2023-12-23 07:38,d,0,944.8,66,1005,0,166.8,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,9,Europe/Sarajevo,1703317116,0.91655755,5,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",E,east,100,2.1
09:23:37,8,78,Sarajevo,50,BA,2023-12-23:08,2.9,62.42,570.82,12.76,180.46,,-45,43.84864,18.35644,2023-12-23 08:00,d,0,944.6,70,1005,0,166.8,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,8,Europe/Sarajevo,1703318400,0.91655755,5,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",ESE,east-southeast,120,1.5
09:38:38,8,78,Sarajevo,27,BA,2023-12-23:08,2.9,62.42,570.82,12.76,180.46,,-45,43.84864,18.35644,2023-12-23 08:08,d,0,944.6,70,1005,0,178.8,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,8,Europe/Sarajevo,1703318918,1.1386304,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",ESE,east-southeast,120,1.5
09:53:39,10,78,Sarajevo,27,BA,2023-12-23:08,3.9,62.42,570.82,12.76,180.46,,-45,43.84864,18.35644,2023-12-23 08:30,d,0,945.9,66,1006,0,178.8,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,10,Europe/Sarajevo,1703320200,1.1386304,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",N,north,0,1
10:08:40,10,76,Sarajevo,27,BA,2023-12-23:08,3.9,76.16,680.22,18.5,284.94,,-45,43.84864,18.35644,2023-12-23 08:38,d,0,945.9,66,1006,0,282.3,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,10,Europe/Sarajevo,1703320720,1.3621619,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",N,north,0,1
10:23:41,11,78,Sarajevo,27,BA,2023-12-23:09,2.8,76.16,680.22,18.5,284.94,,-22.5,43.84864,18.35644,2023-12-23 09:00,d,0,947.1,57,1007,0,282.3,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,11,Europe/Sarajevo,1703322000,1.3621619,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",S,south,190,1
10:38:41,11,78,Sarajevo,7,BA,2023-12-23:09,2.8,76.16,680.22,18.5,284.94,,-22.5,43.84864,18.35644,2023-12-23 09:08,d,0,947.1,57,1007,0,284.9,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,11,Europe/Sarajevo,1703322522,1.5931785,16,"{'icon': 'c01d', 'description': 'Clear sky', 'code': 800}",S,south,190,1
10:53:43,11,78,Sarajevo,7,BA,2023-12-23:09,3.8,76.16,680.22,18.5,284.94,,-22.5,43.84864,18.35644,2023-12-23 09:30,d,0,947.1,61,1007,0,284.9,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,11,Europe/Sarajevo,1703323800,1.5931785,16,"{'icon': 'c01d', 'description': 'Clear sky', 'code': 800}",N,north,0,1
11:08:44,11,80,Sarajevo,37,BA,2023-12-23:09,3.8,82.98,729.04,21.93,348.56,,-22.5,43.84864,18.35644,2023-12-23 09:38,d,0,947.1,61,1007,0,339.1,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,11,Europe/Sarajevo,1703324324,1.433884,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",N,north,0,1
11:23:45,11,80,Sarajevo,37,BA,2023-12-23:10,3.8,82.98,729.04,21.93,348.56,,0,43.84864,18.35644,2023-12-23 10:00,d,0,946.1,61,1006,0,339.1,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,11,Europe/Sarajevo,1703325600,1.433884,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",NNW,north-northwest,340,1.5
11:38:46,11,82,Sarajevo,4,BA,2023-12-23:10,3.8,82.98,729.04,21.93,348.56,,0,43.84864,18.35644,2023-12-23 10:08,d,0,946.1,61,1006,0,348.6,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,11,Europe/Sarajevo,1703326126,1.8723094,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",NNW,north-northwest,340,1.5
11:53:47,12,82,Sarajevo,4,BA,2023-12-23:10,4,82.98,729.04,21.93,348.56,,0,43.84864,18.35644,2023-12-23 10:30,d,0,946.3,58,1006,0,348.6,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,12,Europe/Sarajevo,1703327400,1.8723094,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",W,west,270,1.5
12:08:49,12,89,Sarajevo,4,BA,2023-12-23:10,4,84.35,738.45,22.68,362.37,,0,43.84864,18.35644,2023-12-23 10:38,d,0,946.3,58,1006,0,362.4,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,12,Europe/Sarajevo,1703327929,1.9345614,16,"{'icon': 'c01d', 'description': 'Clear sky', 'code': 800}",W,west,270,1.5
12:23:50,13,89,Sarajevo,4,BA,2023-12-23:11,2.8,84.35,738.45,22.68,362.37,,22.5,43.84864,18.35644,2023-12-23 11:00,d,0,946.5,50,1006,0,362.4,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,13,Europe/Sarajevo,1703329200,1.9345614,16,"{'icon': 'c01d', 'description': 'Clear sky', 'code': 800}",W,west,270,1.5
12:38:51,13,89,Sarajevo,0,BA,2023-12-23:11,2.8,84.35,738.45,22.68,362.37,,22.5,43.84864,18.35644,2023-12-23 11:08,d,0,946.5,50,1006,0,362.4,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,13,Europe/Sarajevo,1703329732,1.9894707,16,"{'description': 'Clear sky', 'code': 800, 'icon': 'c01d'}",W,west,270,1.5
12:53:52,14,95,Sarajevo,0,BA,2023-12-23:11,3.7,84.35,738.45,22.68,362.37,,22.5,43.84864,18.35644,2023-12-23 11:30,d,0,945.8,50,1005,0,362.4,"['LQSA', 'radar', 'satellite']",01,LQSA,06:18,15:13,14,Europe/Sarajevo,1703331000,1.9894707,16,"{'icon': 'c01d', 'description': 'Clear sky', 'code': 800}",N,north,0,1
